Trade ID,Entry Time,Exit Time,Direction,Entry Price,Exit Price,Lots,SL at Exit,Exit Reason,PnL ($),Equity ($)
1283,2024-10-03 10:00:00,2024-10-03 12:30:00,Short,2654.02,2646.21,0.28,2646.21,Stop Loss,218.57,14206.01
1284,2024-10-03 12:30:00,2024-10-03 14:15:00,Long,2646.94,2644.49,0.42,2642.27,Opposite Signal,-102.9,14103.11
1285,2024-10-03 14:15:00,2024-10-03 14:45:00,Short,2644.49,2648.81,0.46,2648.81,Stop Loss,-198.59,13904.52
1286,2024-10-03 14:45:00,2024-10-03 15:30:00,Long,2648.04,2645.99,0.46,2643.75,Opposite Signal,-94.3,13810.22
1287,2024-10-03 15:30:00,2024-10-03 16:15:00,Short,2645.99,2649.39,0.36,2651.46,Opposite Signal,-122.4,13687.82
1288,2024-10-03 16:15:00,2024-10-03 17:00:00,Long,2649.39,2643.58,0.34,2643.58,Stop Loss,-197.4,13490.42
1289,2024-10-04 01:00:00,2024-10-04 03:00:00,Short,2655.79,2656.73,0.62,2658.97,Opposite Signal,-58.28,13432.14
1290,2024-10-04 03:00:00,2024-10-04 05:15:00,Long (Partial 50%),2656.73,2661.51,0.41,2656.73,Partial TP 1:2,195.89,13628.02
1290,2024-10-04 03:00:00,2024-10-04 06:30:00,Long,2656.73,2661.73,0.42,2661.73,Stop Loss,209.96,13837.98
1291,2024-10-04 06:30:00,2024-10-04 07:15:00,Short,2661.39,2662.97,0.74,2664.09,Opposite Signal,-116.92,13721.06
1292,2024-10-04 07:15:00,2024-10-04 09:15:00,Long,2662.97,2664.36,0.76,2660.35,Opposite Signal,105.64,13826.7
1293,2024-10-04 09:15:00,2024-10-04 10:00:00,Short (Partial 50%),2664.36,2658.9,0.36,2664.36,Partial TP 1:2,196.43,14023.13
1293,2024-10-04 09:15:00,2024-10-04 13:15:00,Short,2664.36,2659.6,0.37,2659.6,Stop Loss,176.21,14199.34
1294,2024-10-04 13:30:00,2024-10-04 14:00:00,Long,2660.1,2657.97,0.65,2657.03,Opposite Signal,-138.45,14060.89
1295,2024-10-04 14:00:00,2024-10-04 14:30:00,Short,2657.97,2661.04,0.65,2661.04,Stop Loss,-199.69,13861.2
1296,2024-10-04 14:30:00,2024-10-04 15:00:00,Long,2661.25,2658.19,0.65,2658.19,Stop Loss,-199.17,13662.03
1297,2024-10-04 15:00:00,2024-10-04 15:30:00,Short (Partial 50%),2656.97,2650.06,0.28,2656.97,Partial TP 1:2,193.51,13855.53
1297,2024-10-04 15:00:00,2024-10-04 16:00:00,Short,2656.97,2643.95,0.28,2643.95,Stop Loss,364.45,14219.98
1298,2024-10-04 16:00:00,2024-10-04 18:00:00,Long (Partial 50%),2648.74,2665.89,0.11,2648.74,Partial TP 1:2,188.61,14408.6
1298,2024-10-04 16:00:00,2024-10-04 18:15:00,Long,2648.74,2658.08,0.12,2650.78,Opposite Signal,112.08,14520.68
1299,2024-10-04 18:15:00,2024-10-04 20:45:00,Short,2658.08,2650.06,0.18,2669.03,Opposite Signal,144.36,14665.04
1300,2024-10-04 20:45:00,2024-10-07 02:45:00,Long,2650.06,2650.11,0.25,2642.1,Opposite Signal,1.25,14666.29
1301,2024-10-07 02:45:00,2024-10-07 07:30:00,Short,2650.11,2648.19,0.57,2653.59,Opposite Signal,109.44,14775.73
1302,2024-10-07 07:30:00,2024-10-07 08:00:00,Long,2648.19,2645.62,0.64,2645.09,Opposite Signal,-164.48,14611.25
1303,2024-10-07 08:00:00,2024-10-07 09:00:00,Short (Partial 50%),2645.62,2639.72,0.33,2645.62,Partial TP 1:2,194.72,14805.96
1303,2024-10-07 08:00:00,2024-10-07 09:45:00,Short,2645.62,2643.5,0.34,2643.5,Stop Loss,72.08,14878.05
1304,2024-10-07 09:45:00,2024-10-07 10:45:00,Long (Partial 50%),2643.2,2650.0,0.28,2643.2,Partial TP 1:2,190.53,15068.58
1304,2024-10-07 09:45:00,2024-10-07 13:45:00,Long,2643.2,2655.67,0.29,2655.67,Stop Loss,361.69,15430.27
1305,2024-10-07 13:45:00,2024-10-07 14:00:00,Short,2655.33,2659.11,0.52,2659.11,Stop Loss,-196.61,15233.66
1306,2024-10-07 14:30:00,2024-10-07 15:15:00,Long,2658.73,2654.88,0.51,2654.88,Stop Loss,-196.23,15037.42
1307,2024-10-07 15:15:00,2024-10-07 15:45:00,Short (Partial 50%),2649.57,2640.06,0.21,2649.57,Partial TP 1:2,199.64,15237.07
1307,2024-10-07 15:15:00,2024-10-07 16:00:00,Short,2649.57,2649.57,0.21,2649.57,Stop Loss,0.0,15237.07
1308,2024-10-07 16:00:00,2024-10-07 16:45:00,Long,2649.36,2642.52,0.29,2642.52,Stop Loss,-198.26,15038.8
1309,2024-10-07 16:45:00,2024-10-07 18:30:00,Short,2642.77,2649.18,0.27,2650.08,Opposite Signal,-173.07,14865.73
1310,2024-10-07 18:30:00,2024-10-07 19:15:00,Long,2649.18,2643.47,0.25,2641.38,Opposite Signal,-142.75,14722.98
1311,2024-10-07 19:15:00,2024-10-07 20:30:00,Short,2643.47,2648.51,0.28,2650.48,Opposite Signal,-141.12,14581.86
1312,2024-10-07 20:30:00,2024-10-07 21:30:00,Long,2648.51,2642.82,0.35,2642.82,Stop Loss,-199.13,14382.73
1313,2024-10-07 21:30:00,2024-10-08 01:15:00,Short,2641.01,2644.51,0.37,2646.28,Opposite Signal,-129.5,14253.23
1314,2024-10-08 01:15:00,2024-10-08 04:00:00,Long,2644.51,2641.33,0.62,2641.33,Stop Loss,-197.38,14055.84
1315,2024-10-08 04:00:00,2024-10-08 04:45:00,Short,2641.12,2644.68,0.56,2644.68,Stop Loss,-199.3,13856.55
1316,2024-10-08 04:45:00,2024-10-08 05:00:00,Long,2647.26,2642.59,0.42,2642.59,Stop Loss,-196.03,13660.52
1317,2024-10-08 05:00:00,2024-10-08 06:00:00,Short,2641.05,2640.32,0.37,2646.33,Opposite Signal,27.01,13687.53
1318,2024-10-08 06:00:00,2024-10-08 09:15:00,Long,2640.32,2641.02,0.33,2634.35,Opposite Signal,23.1,13710.63
1319,2024-10-08 09:15:00,2024-10-08 10:00:00,Short (Partial 50%),2641.02,2631.73,0.21,2641.02,Partial TP 1:2,195.04,13905.67
1319,2024-10-08 09:15:00,2024-10-08 10:30:00,Short,2641.02,2638.43,0.22,2638.43,Stop Loss,56.98,13962.64
1320,2024-10-08 11:30:00,2024-10-08 14:30:00,Long (Partial 50%),2638.41,2650.71,0.16,2638.41,Partial TP 1:2,196.74,14159.38
1320,2024-10-08 11:30:00,2024-10-08 15:15:00,Long,2638.41,2648.79,0.16,2648.79,Stop Loss,166.03,14325.41
1321,2024-10-08 15:30:00,2024-10-08 17:00:00,Short (Partial 50%),2646.56,2634.17,0.16,2646.56,Partial TP 1:2,198.25,14523.66
1321,2024-10-08 15:30:00,2024-10-08 19:00:00,Short,2646.56,2615.64,0.16,2615.64,Stop Loss,494.68,15018.34
1322,2024-10-08 20:15:00,2024-10-09 04:00:00,Long,2616.45,2620.22,0.22,2607.62,Opposite Signal,82.94,15101.28
1323,2024-10-09 04:00:00,2024-10-09 04:15:00,Short,2620.22,2623.21,0.66,2623.21,Stop Loss,-197.58,14903.7
1324,2024-10-09 08:00:00,2024-10-09 09:00:00,Long,2620.63,2616.83,0.52,2616.83,Stop Loss,-197.35,14706.35
1325,2024-10-09 09:00:00,2024-10-09 10:15:00,Short,2616.68,2615.0,0.49,2620.75,Opposite Signal,82.32,14788.67
1326,2024-10-09 10:15:00,2024-10-09 10:45:00,Long,2615.0,2611.63,0.42,2610.31,Opposite Signal,-141.54,14647.13
1327,2024-10-09 10:45:00,2024-10-09 11:15:00,Short,2611.63,2615.16,0.42,2616.36,Opposite Signal,-148.26,14498.87
1328,2024-10-09 11:15:00,2024-10-09 14:30:00,Long,2615.16,2618.15,0.41,2610.28,Opposite Signal,122.59,14621.46
1329,2024-10-09 14:30:00,2024-10-09 15:00:00,Short,2618.15,2621.49,0.46,2622.41,Opposite Signal,-153.64,14467.82
1330,2024-10-09 15:00:00,2024-10-09 15:15:00,Long,2621.49,2617.94,0.46,2617.2,Opposite Signal,-163.3,14304.52
1331,2024-10-09 15:15:00,2024-10-09 16:30:00,Short (Partial 50%),2617.94,2608.82,0.21,2617.94,Partial TP 1:2,191.6,14496.12
1331,2024-10-09 15:15:00,2024-10-09 17:45:00,Short,2617.94,2611.22,0.22,2611.22,Stop Loss,147.95,14644.07
1332,2024-10-09 18:00:00,2024-10-09 19:15:00,Long,2615.85,2611.14,0.31,2609.46,Opposite Signal,-146.01,14498.06
1333,2024-10-09 19:15:00,2024-10-10 03:15:00,Short,2611.14,2608.97,0.33,2617.17,Opposite Signal,71.61,14569.67
1334,2024-10-10 03:15:00,2024-10-10 04:45:00,Long,2608.97,2609.08,0.75,2606.33,Opposite Signal,8.25,14577.92
1335,2024-10-10 04:45:00,2024-10-10 05:15:00,Short,2609.08,2610.92,0.61,2612.34,Opposite Signal,-112.24,14465.68
1336,2024-10-10 05:15:00,2024-10-10 06:30:00,Long,2610.92,2611.94,0.58,2607.52,Opposite Signal,59.16,14524.84
1337,2024-10-10 06:30:00,2024-10-10 07:30:00,Short,2611.94,2614.27,0.57,2615.44,Opposite Signal,-132.81,14392.03
1338,2024-10-10 07:30:00,2024-10-10 09:30:00,Long,2614.27,2611.75,0.63,2611.14,Opposite Signal,-158.76,14233.27
1339,2024-10-10 09:30:00,2024-10-10 10:15:00,Short,2611.75,2613.94,0.57,2615.24,Opposite Signal,-124.83,14108.44
1340,2024-10-10 10:15:00,2024-10-10 14:15:00,Long,2613.94,2614.19,0.52,2610.16,Opposite Signal,13.0,14121.44
1341,2024-10-10 14:15:00,2024-10-10 15:30:00,Short,2614.19,2617.74,0.56,2617.74,Stop Loss,-198.88,13922.55
1342,2024-10-10 15:30:00,2024-10-10 16:00:00,Long,2621.11,2620.04,0.3,2614.5,Opposite Signal,-32.1,13890.45
1343,2024-10-10 16:00:00,2024-10-10 16:45:00,Short,2620.04,2627.58,0.26,2627.58,Stop Loss,-195.94,13694.51
1344,2024-10-10 16:45:00,2024-10-10 18:30:00,Long,2626.72,2620.56,0.23,2618.2,Opposite Signal,-141.68,13552.83
1345,2024-10-10 18:30:00,2024-10-10 19:00:00,Short,2620.56,2628.36,0.25,2628.38,Opposite Signal,-195.0,13357.83
1346,2024-10-10 19:00:00,2024-10-10 19:45:00,Long,2628.36,2620.87,0.26,2620.87,Stop Loss,-194.72,13163.1
1347,2024-10-10 19:45:00,2024-10-10 20:30:00,Short,2619.24,2625.4,0.27,2626.53,Opposite Signal,-166.32,12996.78
1348,2024-10-10 20:30:00,2024-10-11 05:15:00,Long (Partial 50%),2625.4,2639.58,0.14,2625.4,Partial TP 1:2,198.57,13195.36
1348,2024-10-10 20:30:00,2024-10-11 08:30:00,Long,2625.4,2643.4,0.14,2643.4,Stop Loss,252.01,13447.37
1349,2024-10-11 09:15:00,2024-10-11 10:15:00,Short,2642.75,2642.7,0.56,2646.31,Opposite Signal,2.8,13450.17
1350,2024-10-11 10:15:00,2024-10-11 11:00:00,Long,2642.7,2642.53,0.5,2638.71,Opposite Signal,-8.5,13441.67
1351,2024-10-11 11:00:00,2024-10-11 13:30:00,Short,2642.53,2640.4,0.48,2646.66,Opposite Signal,102.24,13543.91
1352,2024-10-11 13:30:00,2024-10-11 15:15:00,Long (Partial 50%),2640.4,2647.58,0.27,2640.4,Partial TP 1:2,193.78,13737.69
1352,2024-10-11 13:30:00,2024-10-11 15:30:00,Long,2640.4,2642.51,0.28,2640.4,Opposite Signal,59.08,13796.77
1353,2024-10-11 15:30:00,2024-10-11 16:00:00,Short,2642.51,2647.2,0.42,2647.2,Stop Loss,-197.02,13599.75
1354,2024-10-11 16:00:00,2024-10-11 18:15:00,Long (Partial 50%),2647.61,2657.6,0.2,2647.61,Partial TP 1:2,199.85,13799.6
1354,2024-10-11 16:00:00,2024-10-11 20:15:00,Long,2647.61,2657.57,0.2,2657.57,Stop Loss,199.14,13998.74
1355,2024-10-11 21:00:00,2024-10-14 01:00:00,Short (Partial 50%),2657.47,2648.99,0.23,2657.47,Partial TP 1:2,194.93,14193.67
1355,2024-10-11 21:00:00,2024-10-14 04:30:00,Short,2657.47,2648.28,0.23,2648.28,Stop Loss,211.38,14405.05
1356,2024-10-14 05:30:00,2024-10-14 09:15:00,Long (Partial 50%),2652.47,2661.52,0.22,2652.47,Partial TP 1:2,199.03,14604.08
1356,2024-10-14 05:30:00,2024-10-14 10:00:00,Long,2652.47,2662.45,0.22,2661.22,Opposite Signal,219.56,14823.64
1357,2024-10-14 10:00:00,2024-10-14 14:15:00,Short (Partial 50%),2662.45,2653.76,0.23,2662.45,Partial TP 1:2,199.91,15023.54
1357,2024-10-14 10:00:00,2024-10-14 16:15:00,Short,2662.45,2652.56,0.23,2652.56,Stop Loss,227.41,15250.95
1358,2024-10-14 16:15:00,2024-10-14 17:00:00,Long,2653.43,2650.49,0.37,2648.14,Opposite Signal,-108.78,15142.17
1359,2024-10-14 17:00:00,2024-10-14 21:15:00,Short,2650.49,2650.31,0.3,2657.08,Opposite Signal,5.4,15147.57
1360,2024-10-14 21:15:00,2024-10-14 23:30:00,Long,2650.31,2648.28,0.54,2646.62,Opposite Signal,-109.62,15037.95
1361,2024-10-14 23:30:00,2024-10-15 01:00:00,Short (Partial 50%),2648.28,2641.62,0.3,2648.28,Partial TP 1:2,199.9,15237.86
1361,2024-10-14 23:30:00,2024-10-15 01:15:00,Short,2648.28,2648.28,0.3,2648.28,Stop Loss,0.0,15237.86
1362,2024-10-15 02:00:00,2024-10-15 03:00:00,Long,2650.83,2648.53,0.59,2647.46,Opposite Signal,-135.7,15102.16
1363,2024-10-15 03:00:00,2024-10-15 04:15:00,Short,2648.53,2650.1,0.7,2651.37,Opposite Signal,-109.9,14992.26
1364,2024-10-15 04:15:00,2024-10-15 06:00:00,Long,2650.1,2648.65,0.66,2647.1,Opposite Signal,-95.7,14896.56
1365,2024-10-15 06:00:00,2024-10-15 08:15:00,Short (Partial 50%),2648.65,2641.18,0.26,2648.65,Partial TP 1:2,194.33,15090.88
1365,2024-10-15 06:00:00,2024-10-15 08:45:00,Short,2648.65,2641.88,0.27,2643.52,Opposite Signal,182.79,15273.67
1366,2024-10-15 08:45:00,2024-10-15 10:00:00,Long (Partial 50%),2641.88,2649.81,0.25,2641.88,Partial TP 1:2,198.21,15471.88
1366,2024-10-15 08:45:00,2024-10-15 12:00:00,Long,2641.88,2651.93,0.25,2651.93,Stop Loss,251.27,15723.16
1367,2024-10-15 12:00:00,2024-10-15 13:00:00,Short,2651.35,2654.81,0.47,2655.58,Opposite Signal,-162.62,15560.54
1368,2024-10-15 13:00:00,2024-10-15 13:45:00,Long,2654.81,2653.01,0.48,2650.67,Opposite Signal,-86.4,15474.14
1369,2024-10-15 13:45:00,2024-10-15 15:15:00,Short,2653.01,2655.59,0.51,2656.86,Opposite Signal,-131.58,15342.56
1370,2024-10-15 15:15:00,2024-10-15 15:45:00,Long,2655.59,2650.58,0.39,2650.58,Stop Loss,-195.22,15147.34
1371,2024-10-15 15:45:00,2024-10-15 17:00:00,Short,2648.31,2653.93,0.35,2653.93,Stop Loss,-196.63,14950.71
1372,2024-10-15 17:00:00,2024-10-15 19:00:00,Long (Partial 50%),2654.66,2668.25,0.14,2654.66,Partial TP 1:2,190.28,15140.99
1372,2024-10-15 17:00:00,2024-10-15 19:30:00,Long,2654.66,2663.63,0.14,2661.52,Opposite Signal,125.58,15266.57
1373,2024-10-15 19:30:00,2024-10-15 20:30:00,Short,2663.63,2663.79,0.31,2669.92,Opposite Signal,-4.96,15261.61
1374,2024-10-15 20:30:00,2024-10-15 22:30:00,Long,2663.79,2662.31,0.35,2658.16,Opposite Signal,-51.8,15209.81
1375,2024-10-15 22:30:00,2024-10-16 04:00:00,Short,2662.31,2663.8,0.46,2666.62,Opposite Signal,-68.54,15141.27
1376,2024-10-16 04:00:00,2024-10-16 05:00:00,Long (Partial 50%),2663.8,2669.58,0.34,2663.8,Partial TP 1:2,196.41,15337.67
1376,2024-10-16 04:00:00,2024-10-16 06:15:00,Long,2663.8,2665.51,0.34,2665.51,Stop Loss,58.28,15395.95
1377,2024-10-16 06:15:00,2024-10-16 08:45:00,Short,2665.91,2669.78,0.51,2669.78,Stop Loss,-197.36,15198.6
1378,2024-10-16 08:45:00,2024-10-16 09:15:00,Long (Partial 50%),2669.43,2675.73,0.31,2669.43,Partial TP 1:2,195.15,15393.75
1378,2024-10-16 08:45:00,2024-10-16 10:15:00,Long,2669.43,2674.23,0.32,2674.23,Stop Loss,153.54,15547.29
1379,2024-10-16 13:00:00,2024-10-16 14:15:00,Short,2677.28,2678.07,0.49,2681.31,Opposite Signal,-38.71,15508.58
1380,2024-10-16 14:15:00,2024-10-16 16:45:00,Long,2678.07,2674.14,0.5,2674.14,Stop Loss,-196.69,15311.88
1381,2024-10-16 16:45:00,2024-10-16 17:15:00,Short,2675.07,2681.27,0.32,2681.27,Stop Loss,-198.3,15113.59
1382,2024-10-16 19:45:00,2024-10-17 06:00:00,Long,2674.14,2679.97,0.31,2667.87,Opposite Signal,180.73,15294.32
1383,2024-10-17 06:00:00,2024-10-17 07:30:00,Short,2679.97,2678.76,0.56,2683.49,Opposite Signal,67.76,15362.08
1384,2024-10-17 07:30:00,2024-10-17 09:45:00,Long,2678.76,2681.17,0.54,2675.06,Opposite Signal,130.14,15492.22
1385,2024-10-17 09:45:00,2024-10-17 12:30:00,Short,2681.17,2680.86,0.47,2685.38,Opposite Signal,14.57,15506.79
1386,2024-10-17 12:30:00,2024-10-17 14:45:00,Long,2680.86,2681.3,0.45,2676.43,Opposite Signal,19.8,15526.59
1387,2024-10-17 14:45:00,2024-10-17 15:45:00,Short,2681.3,2680.66,0.43,2685.94,Opposite Signal,27.52,15554.11
1388,2024-10-17 15:45:00,2024-10-17 17:15:00,Long (Partial 50%),2680.66,2691.77,0.18,2680.66,Partial TP 1:2,199.9,15754.0
1388,2024-10-17 15:45:00,2024-10-17 18:15:00,Long,2680.66,2691.1,0.18,2691.1,Stop Loss,187.92,15941.93
1389,2024-10-17 19:00:00,2024-10-17 19:45:00,Short,2690.16,2692.24,0.29,2697.01,Opposite Signal,-60.32,15881.61
1390,2024-10-17 19:45:00,2024-10-18 04:45:00,Long (Partial 50%),2692.24,2705.65,0.14,2692.24,Partial TP 1:2,187.69,16069.3
1390,2024-10-17 19:45:00,2024-10-18 09:00:00,Long,2692.24,2710.32,0.14,2710.32,Stop Loss,253.09,16322.39
1391,2024-10-18 09:00:00,2024-10-18 09:45:00,Short,2708.28,2707.45,0.5,2712.24,Opposite Signal,41.5,16363.89
1392,2024-10-18 09:45:00,2024-10-18 10:15:00,Long,2707.45,2705.52,0.41,2702.6,Opposite Signal,-79.13,16284.76
1393,2024-10-18 10:15:00,2024-10-18 11:45:00,Short,2705.52,2706.26,0.4,2710.47,Opposite Signal,-29.6,16255.16
1394,2024-10-18 11:45:00,2024-10-18 14:15:00,Long,2706.26,2708.76,0.45,2701.88,Opposite Signal,112.5,16367.66
1395,2024-10-18 14:15:00,2024-10-18 15:00:00,Short,2708.76,2712.01,0.44,2713.28,Opposite Signal,-143.0,16224.66
1396,2024-10-18 15:00:00,2024-10-18 15:45:00,Long,2712.01,2709.58,0.46,2707.68,Opposite Signal,-111.78,16112.88
1397,2024-10-18 15:45:00,2024-10-18 16:30:00,Short,2709.58,2712.53,0.41,2714.43,Opposite Signal,-120.95,15991.93
1398,2024-10-18 16:30:00,2024-10-18 18:30:00,Long,2712.53,2714.57,0.33,2706.47,Opposite Signal,67.32,16059.25
1399,2024-10-18 18:30:00,2024-10-18 21:30:00,Short,2714.57,2719.35,0.32,2720.7,Opposite Signal,-152.96,15906.29
1400,2024-10-18 21:30:00,2024-10-21 01:00:00,Long,2719.35,2715.0,0.46,2715.0,Stop Loss,-199.92,15706.37
1401,2024-10-21 03:45:00,2024-10-21 04:00:00,Short,2721.62,2725.25,0.55,2725.25,Stop Loss,-199.61,15506.76
1402,2024-10-21 04:00:00,2024-10-21 08:00:00,Long,2728.31,2728.78,0.45,2723.88,Opposite Signal,21.15,15527.91
1403,2024-10-21 08:00:00,2024-10-21 09:15:00,Short,2728.78,2727.36,0.55,2732.39,Opposite Signal,78.1,15606.01
1404,2024-10-21 09:15:00,2024-10-21 10:15:00,Long,2727.36,2727.42,0.51,2723.5,Opposite Signal,3.06,15609.07
1405,2024-10-21 10:15:00,2024-10-21 10:45:00,Short,2727.42,2730.4,0.47,2731.6,Opposite Signal,-140.06,15469.01
1406,2024-10-21 10:45:00,2024-10-21 13:00:00,Long,2730.4,2730.87,0.46,2726.12,Opposite Signal,21.62,15490.63
1407,2024-10-21 13:00:00,2024-10-21 13:45:00,Short,2730.87,2733.35,0.47,2735.07,Opposite Signal,-116.56,15374.07
1408,2024-10-21 13:45:00,2024-10-21 14:45:00,Long,2733.35,2734.5,0.44,2728.86,Opposite Signal,50.6,15424.67
1409,2024-10-21 14:45:00,2024-10-21 15:15:00,Short,2734.5,2738.54,0.45,2738.93,Opposite Signal,-181.8,15242.87
1410,2024-10-21 15:15:00,2024-10-21 16:30:00,Long,2738.54,2734.01,0.44,2734.01,Stop Loss,-199.19,15043.67
1411,2024-10-21 17:15:00,2024-10-21 18:00:00,Short (Partial 50%),2733.27,2721.54,0.17,2733.27,Partial TP 1:2,199.34,15243.02
1411,2024-10-21 17:15:00,2024-10-21 20:00:00,Short,2733.27,2724.52,0.17,2724.52,Stop Loss,148.82,15391.83
1412,2024-10-21 20:00:00,2024-10-21 21:00:00,Long,2724.69,2719.41,0.33,2718.76,Opposite Signal,-174.24,15217.59
1413,2024-10-21 21:00:00,2024-10-21 22:15:00,Short,2719.41,2720.25,0.38,2724.64,Opposite Signal,-31.92,15185.67
1414,2024-10-21 22:15:00,2024-10-22 05:00:00,Long (Partial 50%),2720.25,2730.33,0.19,2720.25,Partial TP 1:2,191.48,15377.15
1414,2024-10-21 22:15:00,2024-10-22 08:15:00,Long,2720.25,2733.42,0.2,2733.42,Stop Loss,263.49,15640.64
1415,2024-10-22 08:30:00,2024-10-22 09:15:00,Short,2732.97,2736.16,0.62,2736.16,Stop Loss,-197.85,15442.8
1416,2024-10-22 09:15:00,2024-10-22 11:00:00,Long,2735.53,2731.58,0.5,2731.58,Stop Loss,-197.72,15245.08
1417,2024-10-22 12:15:00,2024-10-22 13:00:00,Short,2732.79,2734.52,0.51,2736.65,Opposite Signal,-88.23,15156.85
1418,2024-10-22 13:00:00,2024-10-22 14:15:00,Long,2734.52,2733.03,0.49,2730.46,Opposite Signal,-73.01,15083.84
1419,2024-10-22 14:15:00,2024-10-22 15:00:00,Short,2733.03,2735.36,0.47,2737.21,Opposite Signal,-109.51,14974.33
1420,2024-10-22 15:00:00,2024-10-22 16:45:00,Long,2735.36,2736.11,0.44,2730.89,Opposite Signal,33.0,15007.33
1421,2024-10-22 16:45:00,2024-10-22 17:30:00,Short,2736.11,2739.96,0.37,2741.45,Opposite Signal,-142.45,14864.88
1422,2024-10-22 17:30:00,2024-10-22 18:30:00,Long,2739.96,2739.03,0.35,2734.28,Opposite Signal,-32.55,14832.33
1423,2024-10-22 18:30:00,2024-10-22 19:30:00,Short,2739.03,2742.01,0.36,2744.53,Opposite Signal,-107.28,14725.05
1424,2024-10-22 19:30:00,2024-10-22 21:45:00,Long,2742.01,2744.62,0.4,2737.1,Opposite Signal,104.4,14829.45
1425,2024-10-22 21:45:00,2024-10-22 22:45:00,Short,2744.62,2748.6,0.5,2748.6,Stop Loss,-198.82,14630.63
1426,2024-10-22 22:45:00,2024-10-23 01:00:00,Long,2748.45,2744.64,0.52,2744.64,Stop Loss,-198.13,14432.5
1427,2024-10-23 02:30:00,2024-10-23 04:30:00,Short (Partial 50%),2746.4,2741.11,0.37,2746.4,Partial TP 1:2,195.63,14628.13
1427,2024-10-23 02:30:00,2024-10-23 05:45:00,Short,2746.4,2740.61,0.38,2740.61,Stop Loss,219.98,14848.11
1428,2024-10-23 06:30:00,2024-10-23 07:45:00,Long (Partial 50%),2743.81,2750.51,0.29,2743.81,Partial TP 1:2,194.4,15042.51
1428,2024-10-23 06:30:00,2024-10-23 09:30:00,Long,2743.81,2750.13,0.3,2750.13,Stop Loss,189.67,15232.18
1429,2024-10-23 09:30:00,2024-10-23 10:15:00,Short,2749.85,2752.39,0.54,2753.5,Opposite Signal,-137.16,15095.02
1430,2024-10-23 10:15:00,2024-10-23 12:00:00,Long,2752.39,2754.04,0.55,2748.76,Opposite Signal,90.75,15185.77
1431,2024-10-23 12:00:00,2024-10-23 15:15:00,Short (Partial 50%),2754.04,2747.06,0.28,2754.04,Partial TP 1:2,195.38,15381.15
1431,2024-10-23 12:00:00,2024-10-23 16:45:00,Short,2754.04,2740.14,0.28,2740.14,Stop Loss,389.06,15770.21
1432,2024-10-23 18:30:00,2024-10-23 20:15:00,Long,2718.7,2715.77,0.21,2709.24,Opposite Signal,-61.53,15708.68
1433,2024-10-23 20:15:00,2024-10-23 22:30:00,Short,2715.77,2717.77,0.27,2722.94,Opposite Signal,-54.0,15654.68
1434,2024-10-23 22:30:00,2024-10-24 01:00:00,Long,2717.77,2712.31,0.36,2712.31,Stop Loss,-196.67,15458.01
1435,2024-10-24 03:00:00,2024-10-24 03:45:00,Short,2718.43,2721.23,0.55,2722.03,Opposite Signal,-154.0,15304.01
1436,2024-10-24 03:45:00,2024-10-24 04:45:00,Long,2721.23,2723.73,0.57,2717.75,Opposite Signal,142.5,15446.51
1437,2024-10-24 04:45:00,2024-10-24 05:45:00,Short,2723.73,2723.36,0.49,2727.81,Opposite Signal,18.13,15464.64
1438,2024-10-24 05:45:00,2024-10-24 09:15:00,Long (Partial 50%),2723.36,2731.48,0.24,2723.36,Partial TP 1:2,194.81,15659.45
1438,2024-10-24 05:45:00,2024-10-24 10:15:00,Long,2723.36,2734.11,0.25,2734.11,Stop Loss,268.67,15928.12
1439,2024-10-24 10:15:00,2024-10-24 11:30:00,Short,2733.84,2737.69,0.51,2737.69,Stop Loss,-196.37,15731.75
1440,2024-10-24 11:30:00,2024-10-24 14:15:00,Long,2736.91,2735.95,0.51,2733.05,Opposite Signal,-48.96,15682.79
1441,2024-10-24 14:15:00,2024-10-24 14:30:00,Short,2735.95,2739.21,0.61,2739.21,Stop Loss,-198.9,15483.89
1442,2024-10-24 14:30:00,2024-10-24 15:30:00,Long,2738.6,2735.13,0.57,2735.13,Stop Loss,-197.88,15286.02
1443,2024-10-24 16:30:00,2024-10-24 17:15:00,Short (Partial 50%),2738.53,2728.94,0.2,2738.53,Partial TP 1:2,191.73,15477.75
1443,2024-10-24 16:30:00,2024-10-24 17:45:00,Short,2738.53,2732.41,0.2,2733.42,Opposite Signal,122.4,15600.15
1444,2024-10-24 17:45:00,2024-10-24 19:00:00,Long,2732.41,2727.75,0.28,2725.34,Opposite Signal,-130.48,15469.67
1445,2024-10-24 19:00:00,2024-10-24 19:30:00,Short,2727.75,2733.01,0.28,2734.69,Opposite Signal,-147.28,15322.39
1446,2024-10-24 19:30:00,2024-10-25 02:45:00,Long,2733.01,2733.81,0.28,2726.11,Opposite Signal,22.4,15344.79
1447,2024-10-25 02:45:00,2024-10-25 04:00:00,Short,2733.81,2734.59,0.86,2736.13,Opposite Signal,-67.08,15277.71
1448,2024-10-25 04:00:00,2024-10-25 04:45:00,Long,2734.59,2731.89,0.73,2731.89,Stop Loss,-197.43,15080.28
1449,2024-10-25 04:45:00,2024-10-25 06:15:00,Short,2729.99,2727.01,0.67,2732.97,Opposite Signal,199.66,15279.94
1450,2024-10-25 06:15:00,2024-10-25 07:15:00,Long,2727.01,2724.52,0.57,2723.54,Opposite Signal,-141.93,15138.01
